Parent,Child,Parent_size,Child_size,Parent_box_no,Child_box_no,Order,Overlap_perc,Participant_id,Image,Rotation_difference,Sym_axis_overlap
18966.0,18967.0,15666.0,15666.0,17.0,18.0,Parent to Child,0.9761904761904762,1992.0,frank-stella_black-stack-1970.jpg,90.0,0.24346076458752516
18969.0,18974.0,29673.0,1631.9999999999995,0.0,5.0,Parent to Child,0.9984160975354744,1992.0,canaletto_the-interior-of-henry-vii-chapel-in-westminster-abbey.jpg,45.24740432791483,0.2857142857142857
18969.0,18975.0,29673.0,1631.9999999999993,0.0,6.0,Parent to Child,0.9929844573540638,1992.0,canaletto_the-interior-of-henry-vii-chapel-in-westminster-abbey.jpg,45.24740432791483,0.2551369863013699
18970.0,18976.0,44408.0,2958.000000000002,1.0,7.0,Parent to Child,1.0,1992.0,canaletto_the-interior-of-henry-vii-chapel-in-westminster-abbey.jpg,45.24740432791483,0.16372093023255813
18977.0,18978.0,8330.0,8330.0,0.0,1.0,Parent to Child,0.972328931572629,1992.0,edouard-manet_peaches-1882.jpg,90.0,0.11909448818897637
18979.0,18980.0,9506.0,9506.0,2.0,3.0,Parent to Child,0.9694929518199032,1992.0,edouard-manet_peaches-1882.jpg,90.0,0.10540069686411149
18981.0,18982.0,9506.0,9506.0,4.0,5.0,Parent to Child,0.979381443298969,1992.0,edouard-manet_peaches-1882.jpg,90.0,0.10540069686411149
18991.0,18992.0,3721.0,3721.0,6.0,7.0,Parent to Child,0.9836737436173072,1992.0,audrey-flack_invocation-1982.jpg,0.0,0.16090425531914893
18993.0,18994.0,3721.0,3721.0,8.0,9.0,Parent to Child,0.9674818597151303,1992.0,audrey-flack_invocation-1982.jpg,0.0,0.898936170212766
18995.0,18996.0,103000.0,103000.0,0.0,1.0,Parent to Child,0.9901699029126214,1992.0,ad-reinhardt_abstract-painting-1957.jpg,90.0,0.05759162303664921
18999.0,19000.0,5624.0,5624.0,2.0,3.0,Parent to Child,0.9671052631578947,1992.0,henri-matisse_red-fish-and-a-sculpture-1911.jpg,90.0,0.13519553072625698
19001.0,19002.0,19350.0,19350.0,4.0,5.0,Parent to Child,0.9528682170542636,1992.0,henri-matisse_red-fish-and-a-sculpture-1911.jpg,90.0,0.11781888997078871
19003.0,19004.0,244530.0,244530.0,0.0,1.0,Parent to Child,0.998989898989899,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.021972035591065916
19003.0,19005.0,244530.0,57838.0,0.0,2.0,Parent to Child,0.9979338842975206,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19003.0,19006.0,244530.0,57838.0,0.0,3.0,Parent to Child,0.9853556485355649,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.024790375501275976
19003.0,19007.0,244530.0,57838.0,0.0,4.0,Parent to Child,0.9917355371900827,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19003.0,19008.0,244530.0,57838.0,0.0,5.0,Parent to Child,0.9731837200456447,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19003.0,19009.0,244530.0,57838.0,0.0,6.0,Parent to Child,0.9895397489539749,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19003.0,19010.0,244530.0,57838.0,0.0,7.0,Parent to Child,0.987603305785124,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0029250457038391227
19003.0,19011.0,244530.0,57838.0,0.0,8.0,Parent to Child,0.997907949790795,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.012759752096244987
19003.0,19012.0,244530.0,57838.0,0.0,9.0,Parent to Child,0.9937238493723849,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.03281079110462997
19021.0,19003.0,492723.0,244530.0,18.0,0.0,Child to Parent,0.9999181201637963,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.03395678227710187
19022.0,19003.0,492723.0,244530.0,19.0,0.0,Child to Parent,0.9997550130881749,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.03359360813510078
19004.0,19005.0,244530.0,57838.0,1.0,2.0,Parent to Child,1.0,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.006273062730627306
19004.0,19006.0,244530.0,57838.0,1.0,3.0,Parent to Child,0.9853556485355649,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19004.0,19007.0,244530.0,57838.0,1.0,4.0,Parent to Child,0.9896694214876033,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.006273062730627306
19004.0,19008.0,244530.0,57838.0,1.0,5.0,Parent to Child,0.9711392164321034,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.00037257824143070045
19004.0,19009.0,244530.0,57838.0,1.0,6.0,Parent to Child,0.9895397489539749,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.00037257824143070045
19004.0,19010.0,244530.0,57838.0,1.0,7.0,Parent to Child,0.9855371900826446,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19004.0,19011.0,244530.0,57838.0,1.0,8.0,Parent to Child,0.9958461565061033,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19004.0,19012.0,244530.0,57838.0,1.0,9.0,Parent to Child,0.9937238493723849,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19021.0,19004.0,492723.0,244530.0,18.0,1.0,Child to Parent,0.9999176793209916,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.03285532764567072
19022.0,19004.0,492723.0,244530.0,19.0,1.0,Child to Parent,0.999731969809151,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.03140315846796152
19005.0,19006.0,57838.0,57838.0,2.0,3.0,Parent to Child,0.9751763546457346,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.044649446494464944
19019.0,19005.0,110884.99999999999,57838.0,16.0,2.0,Child to Parent,0.9989976543056813,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.05830258302583026
19020.0,19005.0,110885.00000000003,57838.0,17.0,2.0,Child to Parent,0.9983383357676088,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.05793357933579336
19021.0,19005.0,492723.0,57838.0,18.0,2.0,Child to Parent,0.9997982638586566,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19022.0,19005.0,492723.0,57838.0,19.0,2.0,Child to Parent,1.0,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06494464944649446
19024.0,19005.0,163548.0,57838.0,21.0,2.0,Child to Parent,0.9752066115702479,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.8206642066420664
19019.0,19006.0,110884.99999999999,57838.0,16.0,3.0,Child to Parent,0.998495602156703,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06124681006197594
19020.0,19006.0,110885.00000000003,57838.0,17.0,3.0,Child to Parent,0.997112138064592,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.061975938753189935
19021.0,19006.0,492723.0,57838.0,18.0,3.0,Child to Parent,0.9997088270289648,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19022.0,19006.0,492723.0,57838.0,19.0,3.0,Child to Parent,1.0,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06416332482683193
19024.0,19006.0,163548.0,57838.0,21.0,3.0,Child to Parent,0.9669421487603306,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.04411228581844696
19007.0,19010.0,57838.0,57838.0,4.0,7.0,Parent to Child,0.9875341471005221,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.044649446494464944
19017.0,19007.0,110884.99999999997,57838.0,14.0,4.0,Child to Parent,0.9989163212057682,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06900369003690036
19018.0,19007.0,110885.00000000001,57838.0,15.0,4.0,Child to Parent,0.9986229748916647,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06642066420664207
19021.0,19007.0,492723.0,57838.0,18.0,4.0,Child to Parent,1.0,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06900369003690036
19022.0,19007.0,492723.0,57838.0,19.0,4.0,Child to Parent,1.0,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19023.0,19007.0,163548.0,57838.0,20.0,4.0,Child to Parent,0.9752066115702479,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.8206642066420664
19008.0,19011.0,57838.0,57838.0,5.0,8.0,Parent to Child,0.9752411909125488,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.045081967213114756
19015.0,19008.0,110884.99999999996,57838.0,12.0,5.0,Child to Parent,0.9987119586666254,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06929955290611028
19016.0,19008.0,110885.0,57838.0,13.0,5.0,Child to Parent,0.9990201062977847,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06967213114754098
19021.0,19008.0,492723.0,57838.0,18.0,5.0,Child to Parent,0.9989304574185405,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19022.0,19008.0,492723.0,57838.0,19.0,5.0,Child to Parent,0.9999730501060369,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06557377049180328
19023.0,19008.0,163548.0,57838.0,20.0,5.0,Child to Parent,0.9731404958677686,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.6371087928464978
19009.0,19012.0,57838.0,57838.0,6.0,9.0,Parent to Child,0.99581589958159,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.045081967213114756
19013.0,19009.0,110885.00000000001,57838.0,10.0,6.0,Child to Parent,0.9987559921596509,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.05737704918032787
19014.0,19009.0,110885.0,57838.0,11.0,6.0,Child to Parent,0.9984703639201279,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06967213114754098
19021.0,19009.0,492723.0,57838.0,18.0,6.0,Child to Parent,1.0,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06967213114754098
19022.0,19009.0,492723.0,57838.0,19.0,6.0,Child to Parent,0.9992354552029126,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19024.0,19009.0,163548.0,57838.0,21.0,6.0,Child to Parent,0.9586776859504132,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.36289120715350226
19017.0,19010.0,110884.99999999997,57838.0,14.0,7.0,Child to Parent,0.9986216336872317,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06837294332723949
19018.0,19010.0,110885.00000000001,57838.0,15.0,7.0,Child to Parent,0.9987117329816362,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06837294332723949
19021.0,19010.0,492723.0,57838.0,18.0,7.0,Child to Parent,1.0,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06617915904936014
19022.0,19010.0,492723.0,57838.0,19.0,7.0,Child to Parent,1.0,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19023.0,19010.0,163548.0,57838.0,20.0,7.0,Child to Parent,0.9752066115702479,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.044241316270566725
19015.0,19011.0,110884.99999999996,57838.0,12.0,8.0,Child to Parent,0.9987135760845939,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06416332482683193
19016.0,19011.0,110885.0,57838.0,13.0,8.0,Child to Parent,0.9986051460778115,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06817353262850893
19021.0,19011.0,492723.0,57838.0,18.0,8.0,Child to Parent,0.9997739244416398,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19022.0,19011.0,492723.0,57838.0,19.0,8.0,Child to Parent,1.0,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06416332482683193
19023.0,19011.0,163548.0,57838.0,20.0,8.0,Child to Parent,0.9752066115702479,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.04411228581844696
19013.0,19012.0,110885.00000000001,57838.0,10.0,9.0,Child to Parent,0.9986711814898208,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06015311702515494
19014.0,19012.0,110885.0,57838.0,11.0,9.0,Child to Parent,0.9983666134447292,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06562158220925994
19021.0,19012.0,492723.0,57838.0,18.0,9.0,Child to Parent,1.0,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.06525701786365294
19022.0,19012.0,492723.0,57838.0,19.0,9.0,Child to Parent,0.9993884775012962,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19024.0,19012.0,163548.0,57838.0,21.0,9.0,Child to Parent,0.9586776859504132,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.04411228581844696
19013.0,19014.0,110885.00000000001,110885.0,10.0,11.0,Parent to Child,0.9938741985015624,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.036585365853658534
19021.0,19013.0,492723.0,110885.00000000001,18.0,10.0,Child to Parent,0.9999999999999999,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.03571428571428571
19022.0,19013.0,492723.0,110885.00000000001,19.0,10.0,Child to Parent,0.98601111559569,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19021.0,19014.0,492723.0,110885.0,18.0,11.0,Child to Parent,1.0,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.7552192066805845
19022.0,19014.0,492723.0,110885.0,19.0,11.0,Child to Parent,0.9830209241233819,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19016.0,19015.0,110885.0,110884.99999999996,13.0,12.0,Child to Parent,0.9858834374815815,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.037267080745341616
19021.0,19015.0,492723.0,110884.99999999996,18.0,12.0,Child to Parent,0.9884881935745117,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19022.0,19015.0,492723.0,110884.99999999996,19.0,12.0,Child to Parent,1.0,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.4767080745341615
19021.0,19016.0,492723.0,110885.0,18.0,13.0,Child to Parent,0.9921683791120826,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19022.0,19016.0,492723.0,110885.0,19.0,13.0,Child to Parent,1.0000000000000002,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.033227461519667725
19018.0,19017.0,110885.00000000001,110884.99999999997,15.0,14.0,Child to Parent,0.9871275308995935,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.037342261138295134
19021.0,19017.0,492723.0,110884.99999999997,18.0,14.0,Child to Parent,1.0,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.03526264591439689
19022.0,19017.0,492723.0,110884.99999999997,19.0,14.0,Child to Parent,1.0,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19021.0,19018.0,492723.0,110885.00000000001,18.0,15.0,Child to Parent,1.0,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.7525109451455061
19022.0,19018.0,492723.0,110885.00000000001,19.0,15.0,Child to Parent,1.0,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.010301313417460727
19020.0,19019.0,110885.00000000003,110884.99999999999,17.0,16.0,Child to Parent,0.9666556397269251,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.031469513908401234
19021.0,19019.0,492723.0,110884.99999999999,18.0,16.0,Child to Parent,0.9982307285809585,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0005605381165919282
19022.0,19019.0,492723.0,110884.99999999999,19.0,16.0,Child to Parent,1.0000000000000002,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.586042600896861
19021.0,19020.0,492723.0,110885.00000000003,18.0,17.0,Child to Parent,0.999705579261801,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.0
19022.0,19020.0,492723.0,110885.00000000003,19.0,17.0,Child to Parent,1.0,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.03315538072492273
19021.0,19022.0,492723.0,492723.0,18.0,19.0,Parent to Child,0.9747418274600356,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.017068645640074213
19021.0,19023.0,492723.0,163548.0,18.0,20.0,Parent to Child,0.9448555141349464,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.033203125
19021.0,19024.0,492723.0,163548.0,18.0,21.0,Parent to Child,0.9410519215427352,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.033203125
19022.0,19023.0,492723.0,163548.0,19.0,20.0,Parent to Child,0.9463670594461985,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.03125
19022.0,19024.0,492723.0,163548.0,19.0,21.0,Parent to Child,0.9390100839380116,1992.0,anne-appleby_crocus-2012.jpg,135.36728335321192,0.03125
19026.0,19027.0,34713.0,34713.0,1.0,2.0,Parent to Child,0.9897084665687207,1992.0,john-hoyland_dido-1979.jpg,90.0,0.06167176350662589
19031.0,19032.0,15232.0,15232.0,1.0,2.0,Parent to Child,0.9516150210084033,1992.0,pablo-picasso_guitar-and-jug-on-a-table-1918.jpg,90.0,0.14595898673100122
19047.0,19048.0,250194.0,250194.0,0.0,1.0,Parent to Child,0.9909829971941774,1995.0,claude-monet_misty-morning-on-the-seine.jpg,0.0,0.7272727272727273
19099.0,19097.0,34615.00000000001,8378.999999999998,2.0,0.0,Child to Parent,1.0,1998.0,COCO - 000000022098.jpg,0.25213113011774624,0.0
19099.0,19098.0,34615.00000000001,8379.000000000002,2.0,1.0,Child to Parent,0.9992910391279477,1998.0,COCO - 000000022098.jpg,0.25213113011774624,0.0
19103.0,19106.0,57246.0,14385.0,0.0,3.0,Parent to Child,0.8822680365789051,1998.0,MemCat - n04587559_11562.jpg,29.082418832235756,0.0
19110.0,19107.0,37800.0,13049.999999999998,3.0,0.0,Child to Parent,0.8170291392021712,1998.0,COCO - 000000000605.jpg,1.4477157848840534,0.710377358490566
19110.0,19108.0,37800.0,7149.999999999997,3.0,1.0,Child to Parent,0.9333844743971289,1998.0,COCO - 000000000605.jpg,1.4477157848840534,0.0
19120.0,19117.0,46697.99999999999,4276.9999999999945,5.0,2.0,Child to Parent,0.8961942635312534,1998.0,FLICKR-AES -farm6_5714_22882197537_538c5baa83_b.jpg,51.959614628189655,0.13425925925925927
19121.0,19122.0,35840.0,464.0,0.0,1.0,Parent to Child,1.0,1998.0,EVA - 956489.jpg,0.0,0.0
19121.0,19123.0,35840.0,464.0,0.0,2.0,Parent to Child,1.0,1998.0,EVA - 956489.jpg,0.0,0.0
19137.0,19135.0,201113.0,53352.0,2.0,0.0,Child to Parent,1.0,1998.0,COCO - 000000430160.jpg,0.0,0.0
19135.0,19138.0,53352.0,4830.0,0.0,3.0,Parent to Child,1.0,1998.0,COCO - 000000430160.jpg,0.0,0.7332549941245593
19135.0,19139.0,53352.0,4830.0,0.0,4.0,Parent to Child,1.0,1998.0,COCO - 000000430160.jpg,0.0,0.0
19135.0,19140.0,53352.0,5320.0,0.0,5.0,Parent to Child,0.9857142857142858,1998.0,COCO - 000000430160.jpg,0.0,0.0
19135.0,19141.0,53352.0,5320.000000000002,0.0,6.0,Parent to Child,1.0,1998.0,COCO - 000000430160.jpg,0.0,0.0
19135.0,19142.0,53352.0,5319.999999999999,0.0,7.0,Parent to Child,0.9999999999999998,1998.0,COCO - 000000430160.jpg,0.0,0.19004065040650406
19135.0,19143.0,53352.0,5320.0,0.0,8.0,Parent to Child,0.9416064873200617,1998.0,COCO - 000000430160.jpg,0.0,0.0
19135.0,19144.0,53352.0,5700.000000000001,0.0,9.0,Parent to Child,0.9843371686263308,1998.0,COCO - 000000430160.jpg,0.0,0.0
19135.0,19145.0,53352.0,5700.000000000001,0.0,10.0,Parent to Child,0.9718114900141346,1998.0,COCO - 000000430160.jpg,0.0,0.29931972789115646
19135.0,19146.0,53352.0,5700.0,0.0,11.0,Parent to Child,0.9868421052631579,1998.0,COCO - 000000430160.jpg,0.0,0.0
19137.0,19136.0,201113.0,53352.0,2.0,1.0,Child to Parent,1.0,1998.0,COCO - 000000430160.jpg,0.0,0.0
19137.0,19138.0,201113.0,4830.0,2.0,3.0,Parent to Child,1.0,1998.0,COCO - 000000430160.jpg,0.0,0.0
19137.0,19139.0,201113.0,4830.0,2.0,4.0,Parent to Child,1.0,1998.0,COCO - 000000430160.jpg,0.0,0.12023809523809524
19137.0,19140.0,201113.0,5320.0,2.0,5.0,Parent to Child,1.0,1998.0,COCO - 000000430160.jpg,0.0,0.0
19137.0,19141.0,201113.0,5320.000000000002,2.0,6.0,Parent to Child,1.0,1998.0,COCO - 000000430160.jpg,0.0,0.0
19137.0,19142.0,201113.0,5319.999999999999,2.0,7.0,Parent to Child,0.9999999999999998,1998.0,COCO - 000000430160.jpg,0.0,0.0
19137.0,19143.0,201113.0,5320.0,2.0,8.0,Parent to Child,1.0,1998.0,COCO - 000000430160.jpg,0.0,0.0
19137.0,19144.0,201113.0,5700.000000000001,2.0,9.0,Parent to Child,1.0,1998.0,COCO - 000000430160.jpg,0.0,0.0
19137.0,19145.0,201113.0,5700.000000000001,2.0,10.0,Parent to Child,0.9999999999999999,1998.0,COCO - 000000430160.jpg,0.0,0.0
19137.0,19146.0,201113.0,5700.0,2.0,11.0,Parent to Child,1.0,1998.0,COCO - 000000430160.jpg,0.0,0.0
19147.0,19151.0,22610.0,1960.0,0.0,4.0,Parent to Child,1.0,1998.0,EVA - 11651.jpg,0.0,0.0
19147.0,19153.0,22610.0,980.0,0.0,6.0,Parent to Child,1.0,1998.0,EVA - 11651.jpg,0.0,0.0
19168.0,19170.0,81896.0,2816.0,0.0,2.0,Parent to Child,1.0,1998.0,FLICKR-AES -farm6_5501_11641391566_705dac07d7.jpg,0.0,0.0
19168.0,19171.0,81896.0,2816.0,0.0,3.0,Parent to Child,0.875,1998.0,FLICKR-AES -farm6_5501_11641391566_705dac07d7.jpg,0.0,0.0
19178.0,19177.0,13780.0,3510.0,4.0,3.0,Child to Parent,0.8777777777777778,1998.0,VIU - image_r_739.jpg,0.0,0.0
19188.0,19186.0,12525.0,6408.0,2.0,0.0,Child to Parent,1.0,1998.0,EVA - 339282.jpg,0.0,0.9150943396226415
19269.0,19268.0,138907.99745017293,22620.000006854534,1.0,0.0,Child to Parent,1.0,2004.0,conrad-marca-relli_autumn-suite-a-1970.jpg,0.0,0.0
19310.0,19308.0,262143.0,39402.0,2.0,0.0,Child to Parent,1.0,2013.0,VIU - image_r_252.jpg,90.0,0.0
19310.0,19309.0,262143.0,62744.0,2.0,1.0,Child to Parent,1.0,2013.0,VIU - image_r_252.jpg,90.0,0.03157620041753653
19319.0,19320.0,45384.0,45384.0,0.0,1.0,Parent to Child,0.985204036664904,2013.0,EVA - 5789.jpg,0.0,0.723018147086915
19321.0,19322.0,119034.0,7920.0,0.0,1.0,Parent to Child,1.0,2013.0,MIRFLICKR25 - im1385.jpg,90.0,0.0
19321.0,19323.0,119034.0,7920.0,0.0,2.0,Parent to Child,1.0,2013.0,MIRFLICKR25 - im1385.jpg,90.0,0.0
19321.0,19324.0,119034.0,42834.0,0.0,3.0,Parent to Child,0.8760330578512396,2013.0,MIRFLICKR25 - im1385.jpg,90.0,0.0
19321.0,19325.0,119034.0,42834.0,0.0,4.0,Parent to Child,0.85707615445674,2013.0,MIRFLICKR25 - im1385.jpg,90.0,0.0
19322.0,19323.0,7920.0,7920.0,1.0,2.0,Parent to Child,0.9829545454545454,2013.0,MIRFLICKR25 - im1385.jpg,90.0,0.11827956989247312
19324.0,19325.0,42834.0,42834.0,3.0,4.0,Parent to Child,0.9806929075033851,2013.0,MIRFLICKR25 - im1385.jpg,90.0,0.06104944500504541
19329.0,19330.0,259584.0,259584.0,0.0,1.0,Parent to Child,0.9970414201183432,2013.0,AADB - farm1_386_19811231159_d495bef4f2_b.jpg,90.0,0.0215149359886202
19335.0,19336.0,64848.0,54096.0,1.0,2.0,Parent to Child,1.0,2013.0,MIRFLICKR25 - im17.jpg,0.0,1.0
19339.0,19337.0,193800.0,53924.0,2.0,0.0,Child to Parent,1.0,2013.0,COCO - 000000430160.jpg,0.0,0.0
19339.0,19338.0,193800.0,52891.0,2.0,1.0,Child to Parent,1.0,2013.0,COCO - 000000430160.jpg,0.0,0.0
19341.0,19340.0,125560.0,36036.0,1.0,0.0,Child to Parent,1.0,2013.0,FLICKR-AES -farm6_5714_22882197537_538c5baa83_b.jpg,0.0,0.45367258761401824
19343.0,19342.0,119826.0,32226.0,1.0,0.0,Child to Parent,1.0,2013.0,COCO - 000000020765.jpg,0.0,0.0
19347.0,19346.0,98226.0,21600.0,1.0,0.0,Child to Parent,1.0,2013.0,FLICKR-AES -farm6_5512_10503154804_53957607f6.jpg,90.0,0.0530469092503288
19484.0,19485.0,173400.0,5781.0,0.0,1.0,Parent to Child,1.0,2025.0,EVA - 388808.jpg,0.0,0.9110832811521603
19484.0,19486.0,173400.0,902.0,0.0,2.0,Parent to Child,1.0,2025.0,EVA - 388808.jpg,0.0,0.8390092879256966
19496.0,19497.0,90112.0,9828.0,0.0,1.0,Parent to Child,1.0,2025.0,EVA - 14942.jpg,0.0,0.9137426900584795
19520.0,19521.0,72614.99916166067,72614.99916166067,0.0,1.0,Parent to Child,0.9826378852201239,2034.0,EVA - 345387.jpg,90.0,0.0741421568627451
19522.0,19523.0,62523.99875879292,62523.99875879292,0.0,1.0,Parent to Child,0.9882445144309019,2034.0,CAT2000 - 095.jpg,90.0,0.06104944500504541
19526.0,19528.0,53819.99895870686,3472.000311613073,0.0,2.0,Parent to Child,0.9999999999999999,2034.0,EVA - 339259.jpg,5.438262556414742,0.0
19527.0,19528.0,63699.99848306185,3472.000311613073,1.0,2.0,Parent to Child,0.9999999999999999,2034.0,EVA - 339259.jpg,5.438262556414742,0.0
19530.0,19531.0,172189.99326527142,6840.000450611094,0.0,1.0,Parent to Child,1.0,2034.0,MIRFLICKR25 - im12928.jpg,86.11350177369671,0.0
19542.0,19543.0,37046.99943393469,37046.999433934674,1.0,2.0,Parent to Child,0.9600273409976255,2034.0,VIU - image_r_7.jpg,91.237870316352,0.8646864686468647
19545.0,19544.0,13674.000388979897,13674.000388979883,4.0,3.0,Child to Parent,0.9340346081177003,2034.0,VIU - image_r_7.jpg,91.237870316352,0.11657032755298652
19549.0,19548.0,131574.99522417804,23857.999948859222,1.0,0.0,Child to Parent,1.0,2034.0,MIRFLICKR25 - im14193.jpg,4.035522124615511,0.8191733639494834
19549.0,19550.0,131574.99522417804,5070.000588893856,1.0,2.0,Parent to Child,1.0,2034.0,MIRFLICKR25 - im14193.jpg,4.035522124615511,0.0
19551.0,19554.0,7800.000363588313,6804.000336527805,0.0,3.0,Parent to Child,0.9444500707768188,2034.0,COCO - 000000272217.jpg,89.42362792728618,0.12448559670781893
19566.0,19567.0,119459.99592542667,119459.99592542667,0.0,1.0,Parent to Child,0.9719738828863143,2034.0,COCO - 000000055735.jpg,0.0,0.2686486486486486
19575.0,19576.0,22799.9999165535,22799.999916553497,0.0,1.0,Parent to Child,0.9813157899961196,2034.0,FLICKR-AES -farm9_8177_8071283886_b58843da25.jpg,0.0,0.8119850187265918
19575.0,19577.0,22799.9999165535,22799.999916553494,0.0,2.0,Parent to Child,0.977543860251866,2034.0,FLICKR-AES -farm9_8177_8071283886_b58843da25.jpg,0.0,0.09063670411985018
19579.0,19575.0,166832.99403458854,22799.9999165535,4.0,0.0,Child to Parent,1.0,2034.0,FLICKR-AES -farm9_8177_8071283886_b58843da25.jpg,0.0,0.9138576779026217
