Participant_id,Image,Num_boxes,Num_nestings,Num_nestings_pc,Num_nestings_cp
511,COCO - 000000051484.jpg,1,0,0,0
511,COCO - 000000268146.jpg,1,0,0,0
511,COCO - 000000349425.jpg,1,0,0,0
511,MIRFLICKR25 - im12084.jpg,1,0,0,0
511,VIU - image_r_772.jpg,1,0,0,0
511,EVA - 343625.jpg,1,0,0,0
511,MIRFLICKR25 - im13108.jpg,1,0,0,0
511,MIRFLICKR25 - im15245.jpg,1,0,0,0
511,EVA - 3272.jpg,2,1,1,0
511,EVA - 46652.jpg,1,0,0,0
511,EVA - 830948.jpg,1,0,0,0
511,EVA - 950600.jpg,1,0,0,0
511,MemCat - n03541923_1742.jpg,1,0,0,0
511,EVA - 441825.jpg,1,0,0,0
511,EVA - 441655.jpg,1,0,0,0
511,EVA - 5789.jpg,1,0,0,0
511,COCO - 000000272217.jpg,1,0,0,0
511,EVA - 696978.jpg,1,0,0,0
511,COCO - 000000022340.jpg,1,0,0,0
511,COCO - 000000402570.jpg,1,0,0,0
514,COCO - 000000064236.jpg,1,0,0,0
514,FLICKR-AES -farm8_7002_6540390947_7c734bd6f0.jpg,1,0,0,0
514,FLICKR-AES -farm8_7006_6811073403_2db9a34607.jpg,1,0,0,0
514,COCO - 000000069826.jpg,1,0,0,0
514,FLICKR-AES -farm9_8084_8336470757_4787d1f1c5.jpg,1,0,0,0
514,FLICKR-AES -farm8_7052_6971264067_fa07117bd0.jpg,1,0,0,0
514,VIU - image_r_7.jpg,2,0,0,0
514,MemCat - n02793495_2351.jpg,1,0,0,0
514,EVA - 710077.jpg,1,0,0,0
514,FLICKR-AES -farm7_6047_6286524252_fcefeda806.jpg,1,0,0,0
514,FLICKR-AES -farm6_5501_11641391566_705dac07d7.jpg,1,0,0,0
514,MIRFLICKR25 - im1546.jpg,3,0,0,0
514,EVA - 355250.jpg,1,0,0,0
514,COCO - 000000282675.jpg,1,0,0,0
514,COCO - 000000024899.jpg,1,0,0,0
514,EVA - 339282.jpg,2,0,0,0
514,COCO - 000000188120.jpg,1,0,0,0
514,MIRFLICKR25 - im2910.jpg,2,0,0,0
514,EVA - 282788.jpg,1,0,0,0
514,EVA - 694264.jpg,2,0,0,0
514,COCO - 000000027667.jpg,2,0,0,0
514,MIRFLICKR25 - im12928.jpg,1,0,0,0
514,COCO - 000000274613.jpg,1,0,0,0
514,COCO - 000000037038.jpg,1,0,0,0
514,EVA - 13565.jpg,2,0,0,0
517,alexandre-benois_versailles-greenhouse(1).jpg,10,1,1,0
517,koloman-moser_meadow.jpg,8,0,0,0
517,edward-hopper_davis-house.jpg,6,2,0,2
517,jack-bush_split-circle-3-1961.jpg,5,1,1,0
517,basil-beattie_circus-1984.jpg,7,1,1,0
517,camille-pissarro_haystack-eragny-1885.jpg,3,0,0,0
517,alfred-sisley_the-saint-martin-canal-1872.jpg,2,0,0,0
517,john-henry-twachtman_the-portico.jpg,5,0,0,0
517,patrick-caulfield_bananas-and-leaves-1977.jpg,1,0,0,0
517,bela-czobel_still-life-with-oranges.jpg,3,1,1,0
517,caspar-david-friedrich_wc-churchyard-gate-by-friedrich.jpg,4,1,0,1
517,francisco-de-zurbaran_still-life-1633.jpg,4,3,0,3
517,jules-lefranc_le-metro-aerien.jpg,3,0,0,0
517,gregoire-boonzaier_still-life-with-teapot-1930.jpg,3,0,0,0
517,david-smith_untitled-1963.jpg,7,3,3,0
517,pablo-picasso_guitar-and-jug-on-a-table-1918.jpg,2,0,0,0
517,anne-appleby_jasmine-2000.jpg,3,2,2,0
517,mary-fedden_aubergine-and-flowers-1968.jpg,2,0,0,0
517,a.y.-jackson_terre-sauvage-1913.jpg,3,0,0,0
517,francisc-sirato_natura-statica.jpg,4,0,0,0
520,fernand-leger_woman-with-flower-portrait-study-1920.jpg,3,0,0,0
520,janet-fish_black-bowl-red-scarf-2007.jpg,2,0,0,0
520,joan-hernandez-pijuan_iris-blau-1997.jpg,3,3,0,3
520,john-hoyland_dido-1979.jpg,4,0,0,0
520,henri-fantin-latour_bowl-of-fruit-1857.jpg,4,0,0,0
520,genevieve-asse_shared-space-2004.jpg,1,0,0,0
520,edouard-manet_the-salmon.jpg,4,0,0,0
520,canaletto_the-grand-canal-at-rialto.jpg,2,0,0,0
520,kuzma-petrov-vodkin_apple-and-lemon-1930.jpg,3,0,0,0
520,afro_abstract-composition-1975.jpg,2,0,0,0
520,william-scott_berlin-blues-6-1966.jpg,5,0,0,0
520,boris-kustodiev_venice-quay-grand-canal-with-views-of-the-island-of-san-giorgio.jpg,2,0,0,0
520,hiro-yamagata_marriage-1986.jpg,2,0,0,0
520,betty-parsons_untitled-1953.jpg,1,0,0,0
520,francesco-guardi_campo-santi-giovanni-e-paolo-1763.jpg,1,0,0,0
520,fernando-botero_a-stroll-by-the-lakeside.jpg,2,0,0,0
520,andrei-ryabushkin_mikhailovsky-street-in-novgorod.jpg,2,0,0,0
520,ivan-aivazovsky_venice-1874.jpg,1,0,0,0
520,cornelis-norbertus-gysbrechts_quodlibet-1675.jpg,1,0,0,0
520,ion-tuculescu_looks-of-the-shadow.jpg,2,0,0,0
523,COCO - 000000366713.jpg,2,0,0,0
523,MIRFLICKR25 - im14852.jpg,3,0,0,0
523,COCO - 000000372250.jpg,1,0,0,0
523,EVA - 345387.jpg,4,1,1,0
523,EVA - 79346.jpg,1,0,0,0
523,COCO - 000000211837.jpg,3,0,0,0
523,COCO - 000000134688.jpg,4,0,0,0
523,EVA - 250452.jpg,2,0,0,0
523,BSD - 227040.jpg,2,0,0,0
523,EVA - 64085.jpg,4,0,0,0
523,FLICKR-AES -farm6_5519_11464540084_db8448d0a4.jpg,4,0,0,0
523,FLICKR-AES -farm6_5822_21602111826_d11042da85_b.jpg,4,0,0,0
523,FLICKR-AES -farm9_8518_8579998556_b6556512bd.jpg,2,0,0,0
523,COCO - 000000022098.jpg,3,0,0,0
523,EVA - 904635.jpg,4,0,0,0
523,FLICKR-AES -farm6_5512_10503154804_53957607f6.jpg,3,0,0,0
523,flower102 - image_00258.jpg,3,0,0,0
523,COCO - 000000011336.jpg,3,0,0,0
523,EVA - 339560.jpg,2,0,0,0
523,VIU - image_r_651.jpg,8,1,1,0
523,EVA - 388808.jpg,2,0,0,0
523,MIRFLICKR25 - im1440.jpg,2,0,0,0
523,FLICKR-AES -farm6_5482_11387807106_4f7c555026.jpg,4,0,0,0
523,EVA - 14942.jpg,3,0,0,0
523,EVA - 773785.jpg,1,0,0,0
526,EVA - 174299.jpg,1,0,0,0
526,EVA - 957556.jpg,1,0,0,0
526,CAT2000 - 193.jpg,2,0,0,0
526,VIU - image_r_739.jpg,2,0,0,0
526,MemCat - 000000547131.jpg,1,0,0,0
526,EVA - 231067.jpg,1,0,0,0
526,EVA - 345927.jpg,3,1,1,0
526,EVA - 13565.jpg,1,0,0,0
526,BSD - 35008.jpg,1,0,0,0
526,MIRFLICKR25 - im2910.jpg,2,1,1,0
526,FLICKR-AES -farm6_5716_21600000562_90ab122fe5_b.jpg,1,0,0,0
526,COCO - 000000349425.jpg,2,1,1,0
526,EVA - 522484.jpg,2,0,0,0
526,VIU - image_r_25.jpg,2,1,0,1
526,FLICKR-AES -farm9_8084_8336470757_4787d1f1c5.jpg,1,0,0,0
526,MemCat - 000000544638.jpg,1,0,0,0
526,COCO - 000000037038.jpg,3,1,0,1
526,FLICKR-AES -farm6_5822_21602111826_d11042da85_b.jpg,2,0,0,0
526,MIRFLICKR25 - im446.jpg,2,0,0,0
526,EVA - 79346.jpg,2,1,0,1
526,FLICKR-AES -farm6_5657_21449214829_e974612f9f_b.jpg,1,0,0,0
526,EVA - 29164.jpg,2,0,0,0
526,COCO - 000000000605.jpg,2,0,0,0
526,EVA - 64085.jpg,2,0,0,0
526,EVA - 355250.jpg,1,0,0,0
529,caspar-david-friedrich_owl-on-a-grave-1837.jpg,3,0,0,0
529,david-burliuk_a-street-scene.jpg,2,0,0,0
529,forrest-bess_untitled-1967.jpg,2,1,1,0
529,auguste-herbin_bridge-over-the-oise-to-vadencourt-1912.jpg,2,0,0,0
529,bela-kadar_dissolving-houses-1920.jpg,2,0,0,0
529,georges-braque_the-castle-in-la-roche-guyon-1909.jpg,3,0,0,0
529,constantine-maleas_church-with-trees-1920.jpg,3,1,1,0
529,camille-pissarro_brickworks-at-eragny-1888.jpg,2,0,0,0
529,fairfield-porter_amherst-campus-no-1-1969.jpg,3,0,0,0
529,maurice-utrillo_basilica.jpg,1,0,0,0
529,ad-reinhardt_abstract-painting-1957.jpg,1,0,0,0
529,aleksey-savrasov_village-bulgarians-small-minaret-and-the-ruins-of-the-white-house-1874.jpg,2,0,0,0
529,anna-ostroumova-lebedeva_academy-of-arts-1922-1.jpg,1,0,0,0
529,alexey-zubov_st-petersburg-view-of-the-winter-palace-of-peter-i-1716.jpg,2,0,0,0
529,carl-larsson_harvesting-ice-1905(1).jpg,2,0,0,0
529,arthur-segal_still-life-with-bottles-1943.jpg,1,0,0,0
529,caravaggio_not-identified-1.jpg,3,0,0,0
529,lucian-freud_factory-in-north-london.jpg,3,0,0,0
529,horia-bernea_prapor.jpg,1,0,0,0
529,burhan-dogancay_whispering-wall-1983.jpg,2,0,0,0
535,COCO - 000000244666.jpg,4,0,0,0
535,EVA - 251858.jpg,1,0,0,0
535,EVA - 312153.jpg,4,0,0,0
535,VIU - image_r_628.jpg,3,0,0,0
535,EVA - 72787.jpg,2,0,0,0
535,COCO - 000000134688.jpg,2,0,0,0
535,COCO - 000000158702.jpg,4,0,0,0
535,MemCat - n04587559_11562.jpg,3,0,0,0
535,COCO - 000000027667.jpg,1,0,0,0
535,MemCat - n09308572_1901.jpg,2,0,0,0
535,EVA - 3272.jpg,2,0,0,0
535,EVA - 14942.jpg,2,0,0,0
535,VIU - image_r_103.jpg,1,0,0,0
535,MIRFLICKR25 - im14193.jpg,1,0,0,0
535,VIU - image_r_651.jpg,2,0,0,0
535,COCO - 000000282675.jpg,1,0,0,0
535,MemCat - n02934451_5338.jpg,1,0,0,0
535,FLICKR-AES -farm7_6053_6350472737_fe30840524.jpg,1,0,0,0
535,COCO - 000000268146.jpg,1,0,0,0
535,VIU - image_r_7.jpg,2,0,0,0
535,COCO - 000000012986.jpg,2,0,0,0
535,EVA - 333631.jpg,1,0,0,0
535,COCO - 000000240323.jpg,3,0,0,0
535,COCO - 000000143522.jpg,1,0,0,0
535,VIU - image_r_462.jpg,2,0,0,0
538,COCO - 000000211837.jpg,2,0,0,0
538,AADB - farm1_260_20156759346_a5ab2f2a78_b.jpg,5,0,0,0
538,EVA - 691244.jpg,1,0,0,0
538,FLICKR-AES -farm9_8177_8071283886_b58843da25.jpg,2,0,0,0
538,COCO - 000000104809.jpg,4,1,1,0
538,COCO - 000000022340.jpg,1,0,0,0
538,FLICKR-AES -farm9_8584_15897121829_de1bc15e58_b.jpg,3,1,1,0
538,MIRFLICKR25 - im14852.jpg,2,0,0,0
538,COCO - 000000436413.jpg,2,0,0,0
538,FLICKR-AES -farm6_5545_9308487862_051731b459_b.jpg,1,0,0,0
538,EVA - 694264.jpg,1,0,0,0
538,AADB - farm1_550_20000925099_b4fdcc8d06_b.jpg,2,0,0,0
538,AADB - farm4_3708_20118214951_4b050ec0bc_b.jpg,1,0,0,0
538,COCO - 000000024899.jpg,1,0,0,0
538,CAT2000 -169.jpg,2,0,0,0
538,EVA - 282788.jpg,1,0,0,0
538,MIRFLICKR25 - im12013.jpg,1,0,0,0
538,EVA - 38963.jpg,1,0,0,0
538,COCO - 000000347953.jpg,2,0,0,0
538,FLICKR-AES -farm6_5539_12268592753_35580969ef.jpg,1,0,0,0
538,VIU - image_r_613.jpg,2,0,0,0
538,COCO - 000000064236.jpg,1,0,0,0
538,MIRFLICKR25 - im24659.jpg,2,0,0,0
538,EVA - 11651.jpg,1,0,0,0
538,COCO - 000000055735.jpg,1,0,0,0
541,hans-hofmann_bird-cage-variation-ii-1958.jpg,2,0,0,0
541,anna-ostroumova-lebedeva_school-house-of-peter-i-1922.jpg,1,0,0,0
541,childe-hassam_hill-of-the-sun-san-anselmo-california.jpg,2,0,0,0
541,antoine-blanchard_le-chatelet.jpg,1,0,0,0
541,john-ferren_rock-totems-1948.jpg,3,0,0,0
541,janos-mattis-teutsch_white-cross-1918.jpg,2,0,0,0
541,camille-pissarro_sunset-at-valhermeil-near-pontoise-1880.jpg,4,0,0,0
541,henri-le-fauconnier_village-among-the-rocks-1910.jpg,2,0,0,0
541,maria-primachenko_dear-taras-hryhorovych-whatever-you-see-here-is-yours-1982.jpg,9,0,0,0
541,albert-bloch_study-of-shape-and-color-9-with-railway-bridge.jpg,4,0,0,0
541,albrecht-durer_saint-john-s-church-1489.jpg,1,0,0,0
541,richard-tuttle_two-with-any-2-1-1999.jpg,2,1,0,1
541,ernst-ludwig-kirchner_sertigweg-1926.jpg,1,0,0,0
541,atsuko-tanaka_untitled.jpg,1,0,0,0
541,nicholas-roerich_and-we-bring-the-light-1922.jpg,2,0,0,0
541,joan-miro_bird-s-flight-in-moonlight.jpg,3,0,0,0
541,kazuo-nakamura_spatial-concept-1968.jpg,1,0,0,0
541,ion-pacea_composition-en-rouge.jpg,1,0,0,0
541,anna-ostroumova-lebedeva_alley-in-tsarskoe-selo-1905.jpg,1,0,0,0
541,louay-kayyali_maaloula-1963.jpg,1,0,0,0
544,gerrit-dou_still-life-with-candle.jpg,2,0,0,0
544,boris-kustodiev_autumn-1915.jpg,1,0,0,0
544,alvaro-lapa_criminals-and-their-properties-1974.jpg,1,0,0,0
544,ad-reinhardt_abstract-painting-1957.jpg,2,1,1,0
544,grace-cossington-smith_bed-time-1922.jpg,4,0,0,0
544,lucian-freud_factory-in-north-london.jpg,6,1,0,1
544,giuseppe-arcimboldo_the-dinner(1).jpg,2,0,0,0
544,maurice-de-vlaminck_house-on-the-banks-of-a-river-1909.jpg,5,0,0,0
544,pablo-picasso_geometrical-composition-the-guitar-1913.jpg,1,0,0,0
544,ion-pacea_composition-en-rouge.jpg,2,0,0,0
544,anne-appleby_crocus-2012.jpg,4,0,0,0
544,louay-kayyali_maaloula-1963.jpg,6,0,0,0
544,atsuko-tanaka_untitled.jpg,10,0,0,0
544,helen-frankenthaler_mary-mary-1987.jpg,1,0,0,0
544,genevieve-asse_shared-space-2004.jpg,1,0,0,0
544,joan-miro_not_detected_227976.jpg,3,0,0,0
544,ernst-ludwig-kirchner_sertigweg-1926.jpg,7,0,0,0
544,anna-ostroumova-lebedeva_school-house-of-peter-i-1922.jpg,1,0,0,0
544,henri-rousseau_view-of-the-banks-of-the-oise-1906.jpg,1,0,0,0
544,jules-lefranc_le-metro-aerien.jpg,4,0,0,0
553,paul-feeley_untitled.jpg,4,0,0,0
553,fred-yates_on-the-promenade-1.jpg,1,0,0,0
553,arkhip-kuindzhi_view-of-the-isaac-cathedral-at-moonlight-night-1869.jpg,2,0,0,0
553,martiros-saryan_egyptian-night-1912.jpg,1,0,0,0
553,denise-green_forces-at-play-1989.jpg,2,0,0,0
553,adriaen-van-de-velde_harteveld-house-on-the-vecht-in-utrecht.jpg,2,0,0,0
553,paul-klee_with-the-setting-sun-1919(1).jpg,1,0,0,0
553,edward-hopper_adam-s-house.jpg,1,0,0,0
553,henri-matisse_still-life-with-pineapples-1.jpg,2,0,0,0
553,william-scott_berlin-blues-6-1966.jpg,3,0,0,0
553,jury-annenkov_view-of-paris-from-meudon.jpg,2,0,0,0
553,bernardo-bellotto_the-imperial-summer-residence-garden-1758.jpg,2,0,0,0
553,barnett-newman_the-blessing-1944.jpg,1,0,0,0
553,david-burliuk_landscape-in-new-mexico-1942.jpg,1,0,0,0
553,fernand-leger_woman-with-flower-portrait-study-1920.jpg,1,0,0,0
553,henri-fantin-latour_still-life-corner-of-a-table-1873.jpg,3,0,0,0
553,andre-derain_landscape-1907.jpg,1,0,0,0
553,childe-hassam_columbus-avenue-rainy-day-1885.jpg,1,0,0,0
553,cornelis-norbertus-gysbrechts_quodlibet-1675.jpg,1,0,0,0
553,jack-bush_blue-bar-1970.jpg,1,0,0,0
556,jack-youngerman_greengage-1962.jpg,1,0,0,0
556,francisc-sirato_natura-statica.jpg,1,0,0,0
556,egon-schiele_four-trees-1917.jpg,1,0,0,0
556,carl-larsson_harvesting-ice-1905(1).jpg,1,0,0,0
556,bernardo-bellotto_carmelite-church-in-warsaw-1780.jpg,1,0,0,0
556,alexandre-benois_church-of-st-catherine-in-st-petersburg(1).jpg,1,0,0,0
556,ilya-mashkov_still-life-1910.jpg,1,0,0,0
556,jamie-wyeth_monhegan-bell-1978.jpg,2,0,0,0
556,burhan-dogancay_whispering-wall-1983.jpg,1,0,0,0
556,howard-hodgkin_arch-1971.jpg,1,0,0,0
556,a.y.-jackson_terre-sauvage-1913.jpg,1,0,0,0
556,camille-pissarro_the-street-of-the-citadelle-pontoise-1873.jpg,1,0,0,0
556,alfred-sisley_the-saint-martin-canal-1872.jpg,1,0,0,0
556,hiro-yamagata_marriage-1986.jpg,1,0,0,0
556,max-pechstein_meadow-at-the-moritzburg-1910.jpg,1,0,0,0
556,john-hoyland_dido-1979.jpg,1,0,0,0
556,caspar-david-friedrich_owl-on-a-grave-1837.jpg,1,0,0,0
556,maurice-utrillo_basilica.jpg,1,0,0,0
556,yves-gaucher_danse-carr-e-once-upon-a-square-1964.jpg,1,0,0,0
556,conrad-marca-relli_autumn-suite-a-1970.jpg,1,0,0,0
559,COCO - 000000069826.jpg,1,0,0,0
559,CAT2000 - 095.jpg,1,0,0,0
559,COCO - 000000011336.jpg,1,0,0,0
559,FLICKR-AES -farm6_5520_11548707806_3f26f8b155_b.jpg,1,0,0,0
559,EVA - 482449.jpg,1,0,0,0
559,AADB - farm1_335_20168141691_fdae33801d_b.jpg,1,0,0,0
559,COCO - 000000402570.jpg,1,0,0,0
559,FLICKR-AES -farm7_6047_6286524252_fcefeda806.jpg,1,0,0,0
559,EVA - 377221.jpg,1,0,0,0
559,MIRFLICKR25 - im20106.jpg,1,0,0,0
559,FLICKR-AES -farm6_5512_10503154804_53957607f6.jpg,2,1,0,1
559,MemCat - n02793495_2351.jpg,1,0,0,0
559,EVA - 35760.jpg,2,0,0,0
559,FLICKR-AES -farm6_5673_23704041320_9e5791219d_b.jpg,2,0,0,0
559,EVA - 5789.jpg,1,0,0,0
559,COCO - 000000051484.jpg,1,0,0,0
559,EVA - 85021.jpg,3,1,1,0
559,EVA - 60459.jpg,1,0,0,0
559,EVA - 671769.jpg,1,0,0,0
559,MemCat - n04587559_12843.jpg,1,0,0,0
559,FLICKR-AES -farm6_5519_11464540084_db8448d0a4.jpg,1,0,0,0
559,FLICKR-AES -farm8_7052_6971264067_fa07117bd0.jpg,1,0,0,0
559,FLICKR-AES -farm6_5530_9898088585_e18c131113.jpg,1,0,0,0
559,MIRFLICKR25 - im1440.jpg,1,0,0,0
559,MIRFLICKR25 - im14658.jpg,3,0,0,0
562,COCO - 000000151575.jpg,1,0,0,0
562,EVA - 61719.jpg,1,0,0,0
562,FLICKR-AES -farm9_8173_8068829172_c633f1f900.jpg,2,0,0,0
562,CAT2000 -025.jpg,3,0,0,0
562,BSD - 188063.jpg,1,0,0,0
562,COCO - 000000439840.jpg,1,0,0,0
562,FLICKR-AES -farm6_5703_21645927971_d645f9a59c_b.jpg,1,0,0,0
562,MIRFLICKR25 - im12928.jpg,1,0,0,0
562,MIRFLICKR25 - im1060.jpg,1,0,0,0
562,FLICKR-AES -farm9_8498_8406234116_e89d299907_b.jpg,1,0,0,0
562,AADB - farm1_268_19534013654_50c879f919_b.jpg,1,0,0,0
562,FLICKR-AES -farm9_8265_8635344764_454c8b90c1.jpg,3,0,0,0
562,flower102 - image_06059.jpg,1,0,0,0
562,EVA - 441825.jpg,1,0,0,0
562,EVA - 58894.jpg,2,0,0,0
562,COCO - 000000150237.jpg,1,0,0,0
562,EVA - 236965.jpg,1,0,0,0
562,COCO - 000000148772.jpg,1,0,0,0
562,FLICKR-AES -farm8_7006_6811073403_2db9a34607.jpg,1,0,0,0
562,FLICKR-AES -farm6_5482_11387807106_4f7c555026.jpg,1,0,0,0
562,COCO - 000000157067.jpg,1,0,0,0
562,COCO - 000000366713.jpg,2,0,0,0
562,MIRFLICKR25 - im7902.jpg,1,0,0,0
562,EVA - 33045.jpg,1,0,0,0
562,FLICKR-AES -farm6_5706_21627612491_894229f4f5_b.jpg,1,0,0,0
567,richard-tuttle_two-with-any-2-1-1999.jpg,1,0,0,0
567,childe-hassam_hill-of-the-sun-san-anselmo-california.jpg,2,0,0,0
567,jack-bush_split-circle-3-1961.jpg,5,2,0,2
567,alexey-zubov_st-petersburg-view-of-the-winter-palace-of-peter-i-1716.jpg,3,0,0,0
567,joan-hernandez-pijuan_iris-blau-1997.jpg,2,1,1,0
567,esteban-vicente_untitled-1988.jpg,6,0,0,0
567,forrest-bess_the-three-doors-1959.jpg,5,4,4,0
567,maria-primachenko_dear-taras-hryhorovych-whatever-you-see-here-is-yours-1982.jpg,7,0,0,0
567,mary-fedden_ben-s-box-1994.jpg,7,0,0,0
567,edouard-cortes_opera-paris.jpg,3,0,0,0
567,nicholas-roerich_and-we-bring-the-light-1922.jpg,4,0,0,0
567,abraham-manievich_paris-street.jpg,4,1,1,0
567,andrei-ryabushkin_winter-morning.jpg,4,0,0,0
567,canaletto_san-giacomo-de-rialto.jpg,4,0,0,0
567,fairfield-porter_amherst-campus-no-1-1969.jpg,4,0,0,0
567,fernando-botero_kitchen-table.jpg,6,3,0,3
567,anne-appleby_jasmine-2000.jpg,3,2,0,2
567,claude-monet_misty-morning-on-the-seine.jpg,1,0,0,0
567,albert-bloch_study-of-shape-and-color-9-with-railway-bridge.jpg,6,0,0,0
567,canaletto_feast-of-san-rocco-the-doge-visiting-the-church-and-scuola-di-s-rocco.jpg,3,0,0,0
570,FLICKR-AES -farm7_6053_6329816112_1a295212d2.jpg,2,0,0,0
570,COCO - 000000466132.jpg,2,0,0,0
570,EVA - 339259.jpg,5,0,0,0
570,EVA - 710077.jpg,1,0,0,0
570,COCO - 000000020765.jpg,3,0,0,0
570,COCO - 000000195724.jpg,2,0,0,0
570,EVA - 345387.jpg,1,0,0,0
570,COCO - 000000372250.jpg,1,0,0,0
570,EVA - 339560.jpg,1,0,0,0
570,EVA - 956489.jpg,1,0,0,0
570,MIRFLICKR25 - im17462.jpg,1,0,0,0
570,COCO - 000000274613.jpg,1,0,0,0
570,FLICKR-AES -farm8_7291_27287643220_d1067520c8_b.jpg,1,0,0,0
570,MIRFLICKR25 - im12315.jpg,2,0,0,0
570,EVA - 695818.jpg,1,0,0,0
570,FLICKR-AES -farm8_7132_13703186195_f9d4069305_b.jpg,1,0,0,0
570,COCO - 000000014855.jpg,1,0,0,0
570,EVA - 41389.jpg,1,0,0,0
570,FLICKR-AES -farm9_8518_8579998556_b6556512bd.jpg,2,0,0,0
570,VIU - image_r_252.jpg,2,0,0,0
570,FLICKR-AES -farm6_5654_21449051550_a1275b36d8_b.jpg,5,0,0,0
570,AADB - farm1_329_20012633540_412149c7b8_b.jpg,1,0,0,0
570,BSD - 227040.jpg,1,0,0,0
570,MemCat - n03541923_1742.jpg,1,0,0,0
570,EVA - 250452.jpg,1,0,0,0
576,henri-matisse_red-fish-and-a-sculpture-1911.jpg,1,0,0,0
576,claude-viallat_untitled-2007-235-2007.jpg,2,0,0,0
576,constantine-maleas_church-with-trees-1920.jpg,2,0,0,0
576,basil-beattie_circus-1984.jpg,1,0,0,0
576,lajos-tihanyi_pont-st-michel-1908.jpg,2,0,0,0
576,henri-edmond-cross_a-garden-in-provence-1901.jpg,1,0,0,0
576,charles-sheeler_american-landscape-1930.jpg,2,0,0,0
576,abraham-manievich_camden-1923.jpg,1,0,0,0
576,andre-pierre-arnal_pliage-folded-painting-1971-2.jpg,4,6,2,4
576,canaletto_the-interior-of-henry-vii-chapel-in-westminster-abbey.jpg,2,0,0,0
576,georges-braque_the-castle-in-la-roche-guyon-1909.jpg,1,0,0,0
576,edward-hopper_davis-house.jpg,3,0,0,0
576,andre-derain_westminster-1905.jpg,1,0,0,0
576,ivan-aivazovsky_venice-1874.jpg,2,0,0,0
576,anna-ostroumova-lebedeva_chain-bridge-in-st-petersburg-1903.jpg,2,0,0,0
576,albert-marquet_pons-charente-maritime-1901.jpg,2,0,0,0
576,audrey-flack_invocation-1982.jpg,4,0,0,0
576,pablo-picasso_guitar-and-jug-on-a-table-1918.jpg,1,0,0,0
576,alexandre-benois_versailles-greenhouse(1).jpg,2,0,0,0
576,henri-fantin-latour_bowl-of-fruit-1857.jpg,2,0,0,0
579,kuzma-petrov-vodkin_apple-and-lemon-1930.jpg,1,0,0,0
579,armand-guillaumin_la-campagne-1895.jpg,1,0,0,0
579,antoine-blanchard_le-chatelet.jpg,2,0,0,0
579,fernando-botero_a-stroll-by-the-lakeside.jpg,1,0,0,0
579,frank-stella_black-stack-1970.jpg,1,0,0,0
579,arthur-segal_still-life-with-bottles-1943.jpg,3,0,0,0
579,cy-twombly_untitled-blooming-a-scattering-of-blossoms-other-things.jpg,1,0,0,0
579,anna-ostroumova-lebedeva_alley-in-tsarskoe-selo-1905.jpg,1,0,0,0
579,andrei-ryabushkin_mikhailovsky-street-in-novgorod.jpg,1,0,0,0
579,henri-le-fauconnier_village-among-the-rocks-1910.jpg,1,0,0,0
579,adolphe-joseph-thomas-monticelli_still-life-with-white-pitcher.jpg,1,0,0,0
579,camille-pissarro_haystack-eragny-1885.jpg,1,0,0,0
579,camille-bombois_port-de-boulogne-1927.jpg,2,0,0,0
579,auguste-herbin_composition-cubiste-1917.jpg,1,0,0,0
579,jimmy-ernst_moonscape-1969.jpg,1,0,0,0
579,franklin-carmichael_bisset-farm-1933.jpg,1,0,0,0
579,andre-bauchant_unknown-title.jpg,1,0,0,0
579,jimmy-ernst_aeroflower-1942.jpg,1,0,0,0
579,bela-kadar_dissolving-houses-1920.jpg,1,0,0,0
579,dan-christensen_shoxa-2000.jpg,2,0,0,0
588,bela-czobel_still-life-with-oranges.jpg,2,0,0,0
588,joan-miro_bird-s-flight-in-moonlight.jpg,1,0,0,0
588,arman-manookian_old-kahala-home-1928.jpg,2,0,0,0
588,nicolae-darascu_still-life-with-pumpkin.jpg,2,0,0,0
588,horia-bernea_prapor.jpg,2,1,1,0
588,camille-pissarro_sunset-at-valhermeil-near-pontoise-1880.jpg,3,1,1,0
588,andrei-ryabushkin_red-house.jpg,1,0,0,0
588,caravaggio_not-identified-1.jpg,1,0,0,0
588,ion-pacea_natur-static-cu-vas-i-fructe.jpg,3,0,0,0
588,endre-bartos_streets-meeting-on-baja-1994.jpg,2,0,0,0
588,jose-guerrero_fosforencias-1971.jpg,4,0,0,0
588,ilya-mashkov_still-life-fruits-1910.jpg,4,0,0,0
588,edouard-manet_peaches-1882.jpg,3,0,0,0
588,caspar-david-friedrich_wc-churchyard-gate-by-friedrich.jpg,2,0,0,0
588,fernand-leger_mother-and-child-1955.jpg,2,0,0,0
588,john-ferren_medeanus.jpg,2,0,0,0
588,chaim-soutine_the-table.jpg,2,0,0,0
588,amadeo-de-souza-cardoso_a-clear-house-1916.jpg,3,0,0,0
588,mary-fedden_aubergine-and-flowers-1968.jpg,1,0,0,0
588,gulacsy-lajos_return-of-the-pilgrims-1907.jpg,1,0,0,0
591,janos-mattis-teutsch_white-cross-1918.jpg,2,0,0,0
591,grandma-moses_a-beautiful-world-1948.jpg,1,0,0,0
591,camille-pissarro_brickworks-at-eragny-1888.jpg,1,0,0,0
591,ion-pacea_still-life-with-seashell-and-fruit.jpg,3,0,0,0
591,john-ferren_rock-totems-1948.jpg,1,0,0,0
591,louis-vivin_au-bord-de-la-rivi-re-en-hiver-1930.jpg,6,0,0,0
591,david-burliuk_a-street-scene.jpg,1,0,0,0
